"player_id" "gsis_name" "first_name" "last_name" "team" "position" "birthdate" "college" "X"
"3863" "00-0027199" "W.Johnson" "Weston" "Johnson" "UNK" "UNK" "1/15/87" "Wyoming" ""
"3864" "00-0027668" "B.Spikes" "Brandon" "Spikes" "BUF" "LB" "9/3/87" "Florida" ""
"3865" "00-0029492" "J.Olawale" "Jamize" "Olawale" "OAK" "RB" "4/17/89" "North Texas" ""
"3866" "00-0023630" "J.Dreessen" "Joel" "Dreessen" "UNK" "UNK" "7/26/82" "Colorado State" ""
"3867" "00-0029495" "M.Blanchard" "Matt" "Blanchard" "UNK" "UNK" "3/21/89" "Wis.-Whitewater" ""
"3868" "00-0021900" "R.Manning" "Ricky" "Manning" "UNK" "UNK" "11/18/80" "UCLA" ""
"3869" "00-0021902" "S.Kooistra" "Scott" "Kooistra" "UNK" "UNK" "10/14/80" "North Carolina State" ""
"3870" "00-0021907" "L.Moore" "Langston" "Moore" "UNK" "UNK" "7/17/81" "South Carolina" ""
"3871" "00-0030137" "Z.Minter" "Zach" "Minter" "UNK" "UNK" "11/6/90" "Montana State" ""
"3872" "00-0030134" "M.Ford" "Michael" "Ford" "UNK" "UNK" "5/27/90" "LSU" ""
"3873" "00-0030135" "J.Lenz" "Josh" "Lenz" "UNK" "UNK" "9/22/90" "Iowa State" ""
"3874" "00-0030132" "S.Charles" "Stefan" "Charles" "DET" "DT" "6/9/88" "Regina (Canada)" ""
"3875" "00-0024367" "A.Montgomery" "Anthony" "Montgomery" "UNK" "UNK" "3/8/84" "Minnesota" ""
"3876" "00-0024364" "J.Pociask" "Jason" "Pociask" "UNK" "UNK" "2/9/83" "Wisconsin" ""
"3877" "00-0024365" "T.Dobbins" "Tim" "Dobbins" "UNK" "UNK" "12/10/82" "Iowa State" ""
"3878" "00-0024369" "J.King" "Jeff" "King" "UNK" "UNK" "2/19/83" "Virginia Tech" ""
"3879" "00-0030139" "B.Russell" "Brent" "Russell" "UNK" "UNK" "8/16/89" "Georgia Southern" ""
"3880" "00-0029488" "L.Parker" "Larry" "Parker" "UNK" "UNK" "1/17/89" "San Diego State" ""
"3881" "00-0020344" "B.Gorin" "Brandon" "Gorin" "UNK" "UNK" "8/17/78" "Purdue" ""
"3882" "00-0031242" "S.Stephen" "Shamar" "Stephen" "MIN" "DT" "2/25/91" "Connecticut" ""
"3883" "00-0031241" "D.Kennard" "Devon" "Kennard" "NYG" "OLB" "6/24/91" "USC" ""
"3884" "00-0031240" "K.Fortt" "Khairi" "Fortt" "UNK" "UNK" "3/24/92" "California" ""
"3885" "00-0031247" "" "David" "Gilbert" "UNK" "UNK" "10/31/91" "Miami (Fla.)" ""
"3886" "00-0031246" "N.Isles" "Nate" "Isles" "UNK" "UNK" "1/4/92" "North Carolina A&T" ""
"3887" "00-0031245" "K.Bishop" "Ken" "Bishop" "UNK" "UNK" "9/8/90" "Northern Illinois" ""
"3888" "00-0022909" "R.Williams" "Roy" "Williams" "UNK" "UNK" "12/20/81" "Texas" ""
"3889" "00-0022904" "N.Leckey" "Nick" "Leckey" "UNK" "UNK" "3/12/82" "Kansas State" ""
"3890" "00-0022905" "R.Hadnot" "Rex" "Hadnot" "UNK" "UNK" "1/28/82" "Houston" ""
"3891" "00-0022906" "C.Williams" "Corey" "Williams" "UNK" "UNK" "8/17/80" "Arkansas State" ""
"3892" "00-0022907" "N.Lawrie" "Nate" "Lawrie" "UNK" "UNK" "10/7/81" "Yale" ""
"3893" "00-0022900" "W.Allen" "Will" "Allen" "UNK" "UNK" "6/17/82" "Ohio State" ""
"3894" "00-0022901" "E.Wilford" "Ernest" "Wilford" "UNK" "UNK" "1/14/79" "Virginia Tech" ""
"3895" "00-0028414" "S.Lutrus" "Scott" "Lutrus" "UNK" "UNK" "4/23/88" "Connecticut" ""
"3896" "00-0028415" "K.Miller" "Kyle" "Miller" "UNK" "UNK" "4/18/88" "Mount Union" ""
"3897" "00-0028416" "R.Murphy" "Richard" "Murphy" "UNK" "UNK" "9/18/86" "LSU" ""
"3898" "00-0028417" "J.Newsome" "Jamar" "Newsome" "UNK" "UNK" "11/5/87" "Central Florida" ""
"3899" "00-0028410" "T.Heath" "T.J." "Heath" "UNK" "UNK" "9/11/87" "Jacksonville State" ""
"3900" "00-0028411" "D.Inman" "Dontrelle" "Inman" "SD" "WR" "1/31/89" "Virginia" ""
"3901" "00-0028412" "J.Johnson" "Jalil" "Johnson" "UNK" "UNK" "7/13/88" "Jackson State" ""
"3902" "00-0030906" "" "Bryan" "Johnson" "UNK" "UNK" "8/13/88" "West Texas A&M" ""
"3903" "00-0028418" "O.Ray" "Odrick" "Ray" "UNK" "UNK" "5/24/89" "Tulsa" ""
"3904" "00-0030905" "D.Jacobs" "Damien" "Jacobs" "UNK" "UNK" "7/22/91" "Florida" ""
"3905" "00-0030883" "J.Mauro" "Josh" "Mauro" "ARI" "NT" "2/17/91" "Stanford" ""
"3906" "00-0030547" "D.Robinson" "Denard" "Robinson" "UNK" "UNK" "9/22/90" "Michigan" ""
"3907" "00-0030546" "T.Frederick" "Travis" "Frederick" "DAL" "C" "3/18/91" "Wisconsin" ""
"3908" "00-0030545" "L.Joeckel" "Luke" "Joeckel" "UNK" "UNK" "11/6/91" "Texas A&M" ""
"3909" "00-0030544" "G.Escobar" "Gavin" "Escobar" "DAL" "TE" "2/3/91" "San Diego State" ""
"3910" "00-0030543" "J.Wilcox" "J.J." "Wilcox" "DAL" "FS" "2/14/91" "Georgia Southern" ""
"3911" "00-0030542" "T.Williams" "Terrance" "Williams" "DAL" "WR" "9/18/89" "Baylor" ""
"3912" "00-0030541" "B.Wreh-Wilson" "Blidi" "Wreh-Wilson" "UNK" "UNK" "12/5/89" "Connecticut" ""
"3913" "00-0030540" "A.Dobson" "Aaron" "Dobson" "NE" "WR" "7/23/91" "Marshall" ""
"3914" "00-0030549" "T.Eifert" "Tyler" "Eifert" "CIN" "TE" "9/8/90" "Notre Dame" ""
"3915" "00-0030548" "E.Reid" "Eric" "Reid" "SF" "FS" "12/10/91" "LSU" ""
"3916" "00-0029568" "M.Jackson" "Malik" "Jackson" "UNK" "UNK" "1/11/90" "Tennessee" ""
"3917" "00-0029563" "O.Bolden" "Omar" "Bolden" "UNK" "UNK" "12/20/88" "Arizona State" ""
"3918" "00-0029562" "L.David" "Lavonte" "David" "TB" "OLB" "1/23/90" "Nebraska" ""
"3919" "00-0029561" "C.Glenn" "Cordy" "Glenn" "BUF" "T" "9/18/89" "Georgia" ""
"3920" "00-0029560" "D.Kirkpatrick" "Dre" "Kirkpatrick" "CIN" "CB" "10/26/89" "Alabama" ""
"3921" "00-0029566" "Z.Brown" "Zach" "Brown" "BUF" "LB" "10/23/89" "North Carolina" ""
"3922" "00-0002099" "I.Bruce" "Isaac" "Bruce" "UNK" "UNK" "11/10/72" "Memphis" ""
"3923" "00-0029564" "B.Cunningham" "B.J." "Cunningham" "UNK" "UNK" "5/29/89" "Michigan State" ""
"3924" "00-0025435" "J.Durant" "Justin" "Durant" "DAL" "LB" "9/21/85" "Hampton" ""
"3925" "00-0025434" "D.Harris" "David" "Harris" "NYJ" "ILB" "1/21/84" "Michigan" ""
"3926" "00-0028678" "L.Lewis" "LeQuan" "Lewis" "UNK" "UNK" "2/17/89" "Arizona State" ""
"3927" "00-0028679" "V.Aiyewa" "Victor" "Aiyewa" "UNK" "UNK" "2/4/89" "Washington" ""
"3928" "00-0020467" "W.Allen" "Will" "Allen" "UNK" "UNK" "8/5/78" "Syracuse" ""
"3929" "00-0020466" "S.Hutchinson" "Steve" "Hutchinson" "UNK" "UNK" "11/1/77" "Michigan" ""
"3930" "00-0020461" "M.Williams" "Maurice" "Williams" "UNK" "UNK" "1/26/79" "Michigan" ""
"3931" "00-0020460" "J.Fletcher" "Jamar" "Fletcher" "UNK" "UNK" "8/28/79" "Wisconsin" ""
"3932" "00-0020463" "K.McKenzie" "Kareem" "McKenzie" "UNK" "UNK" "5/24/79" "Penn State" ""
"3933" "00-0020462" "L.Jordan" "LaMont" "Jordan" "UNK" "UNK" "11/11/78" "Maryland" ""
"3934" "00-0028670" "C.Zych" "Collin" "Zych" "UNK" "UNK" "2/1/89" "Harvard" ""
"3935" "00-0028672" "T.Grant" "Tyrone" "Grant" "UNK" "UNK" "1/31/89" "Delaware" ""
"3936" "00-0028673" "D.Ballard" "Demario" "Ballard" "UNK" "UNK" "1/17/84" "Western Oregon" ""
"3937" "00-0020469" "A.Schobel" "Aaron" "Schobel" "UNK" "UNK" "9/1/77" "Texas Christian" ""
"3938" "00-0028676" "M.O'Donnell" "Matthew" "O'Donnell" "UNK" "UNK" "3/26/89" "Queens (Canada)" ""
"3939" "00-0029109" "J.Root" "Jarrell" "Root" "UNK" "UNK" "5/14/88" "Boise State" ""
"3940" "00-0029108" "D.Moye" "Derek" "Moye" "UNK" "UNK" "8/12/88" "Penn State" ""
"3941" "00-0029101" "C.Collins" "Cameron" "Collins" "UNK" "UNK" "9/29/89" "Oregon State" ""
"3942" "00-0029103" "J.Fuller" "Jeff" "Fuller" "UNK" "UNK" "4/20/90" "Texas A&M" ""
"3943" "00-0029102" "" "Derek" "Dennis" "UNK" "UNK" "7/16/88" "Temple" ""
"3944" "00-0029104" "J.Gray" "Jonas" "Gray" "UNK" "UNK" "6/27/90" "Notre Dame" ""
"3945" "00-0029107" "K.McCray" "Kelcie" "McCray" "SEA" "SS" "9/21/88" "Arkansas State" ""
"3946" "00-0029106" "S.Lyons" "Shelly" "Lyons" "UNK" "UNK" "1/19/90" "Arizona State" ""
"3947" "00-0027859" "R.Okung" "Russell" "Okung" "DEN" "OT" "10/7/87" "Oklahoma State" ""
"3948" "00-0027858" "E.Berry" "Eric" "Berry" "KC" "FS" "12/29/88" "Tennessee" ""
"3949" "00-0027855" "N.Suh" "Ndamukong" "Suh" "MIA" "DT" "1/6/87" "Nebraska" ""
"3950" "00-0026166" "D.Brown" "Duane" "Brown" "HOU" "T" "8/30/85" "Virginia Tech" ""
"3951" "00-0026167" "A.Cason" "Antoine" "Cason" "UNK" "UNK" "7/9/86" "Arizona" ""
"3952" "00-0026165" "M.Jenkins" "Mike" "Jenkins" "ARI" "DB" "3/22/85" "South Florida" ""
"3953" "00-0023102" "H.Jones" "Herana-Daze" "Jones" "UNK" "UNK" "4/15/82" "Indiana" ""
"3954" "00-0027347" "M.Hall" "Max" "Hall" "UNK" "UNK" "10/1/85" "Brigham Young" ""
"3955" "00-0027341" "R.Dickson" "Richard" "Dickson" "UNK" "UNK" "11/17/87" "LSU" ""
"3956" "00-0027340" "M.Clapp" "Matt" "Clapp" "UNK" "UNK" "12/6/86" "Oklahoma" ""
"3957" "00-0025857" "O.Nwagbuo" "Ogemdi" "Nwagbuo" "UNK" "UNK" "12/24/85" "Michigan State" ""
"3958" "00-0027854" "S.Bradford" "Sam" "Bradford" "PHI" "QB" "11/8/87" "Oklahoma" ""
"3959" "00-0027857" "T.Williams" "Trent" "Williams" "WAS" "T" "7/19/88" "Oklahoma" ""
"3960" "00-0027856" "G.McCoy" "Gerald" "McCoy" "TB" "DT" "2/25/88" "Oklahoma" ""
"3961" "00-0027851" "H.Unga" "Harvey" "Unga" "UNK" "UNK" "1/18/87" "Brigham Young" ""
"3962" "00-0026100" "N.Hughes" "Nate" "Hughes" "UNK" "UNK" "1/18/85" "Alcorn State" ""
"3963" "00-0026453" "D.Savage" "Dantrell" "Savage" "UNK" "UNK" "2/15/85" "Oklahoma State" ""
"3964" "00-0026103" "T.Devree" "Tyson" "DeVree" "UNK" "UNK" "11/12/84" "Colorado" ""
"3965" "00-0026105" "W.Gilberry" "Wallace" "Gilberry" "DET" "DE" "12/5/84" "Alabama" ""
"3966" "00-0027279" "J.Baston" "Jaron" "Baston" "UNK" "UNK" "4/10/87" "Missouri" ""
"3967" "00-0027278" "T.Baker" "Toney" "Baker" "UNK" "UNK" "6/16/86" "North Carolina State" ""
"3968" "00-0027270" "J.Cole" "Justin" "Cole" "UNK" "UNK" "11/22/87" "San Jose State" ""
"3969" "00-0027273" "M.Johnson" "Michael" "Johnson" "UNK" "UNK" "9/8/86" "North Alabama" ""
"3970" "00-0027272" "R.Gunnell" "Rich" "Gunnell" "UNK" "UNK" "1/12/87" "Boston College" ""
"3971" "00-0027277" "A.Arnett" "Alric" "Arnett" "UNK" "UNK" "6/26/87" "West Virginia" ""
"3972" "00-0027276" "K.Alexander" "Kevin" "Alexander" "UNK" "UNK" "7/1/87" "Clemson" ""
"3973" "00-0032454" "" "Jayron" "Kearse" "MIN" "SAF" "2/11/94" "Clemson" ""
"3974" "00-0030309" "K.Demens" "Kenny" "Demens" "UNK" "UNK" "2/4/90" "Michigan" ""
"3975" "00-0030308" "R.Yell" "Ronnie" "Yell" "UNK" "UNK" "4/15/91" "San Jose State" ""
"3976" "00-0030304" "" "Javone" "Lawson" "UNK" "UNK" "2/17/90" "Louisiana-Lafayette" ""
"3977" "00-0030307" "J.Harris" "Javon" "Harris" "UNK" "UNK" "2/7/91" "Oklahoma" ""
"3978" "00-0030306" "K.Jones" "Korey" "Jones" "UNK" "UNK" "4/4/89" "Wyoming" ""
"3979" "00-0030300" "J.Brown" "Jaron" "Brown" "ARI" "WR" "1/8/90" "Clemson" ""
"3980" "00-0030303" "" "Michael" "Rios" "UNK" "UNK" "6/9/90" "Marist" ""
"3981" "00-0022739" "D.Darling" "Devard" "Darling" "UNK" "UNK" "4/16/82" "Washington State" ""
"3982" "00-0022738" "C.Cooley" "Chris" "Cooley" "UNK" "UNK" "7/11/82" "Utah State" ""
"3983" "00-0001176" "B.Berry" "Bertrand" "Berry" "UNK" "UNK" "8/15/75" "Notre Dame" ""
"3984" "00-0022730" "D.McClover" "Darrell" "McClover" "UNK" "UNK" "8/25/81" "Miami (Fla.)" ""
"3985" "00-0022737" "N.Kaeding" "Nate" "Kaeding" "UNK" "UNK" "3/26/82" "Iowa" ""
"3986" "00-0029220" "T.Frederick" "Terrence" "Frederick" "UNK" "UNK" "2/10/90" "Texas A&M" ""
"3987" "00-0029221" "R.Austin" "Rodney" "Austin" "UNK" "UNK" "12/4/88" "Elon" ""
"3988" "00-0029731" "F.Whittaker" "Fozzy" "Whittaker" "CAR" "RB" "2/2/89" "Texas" ""
"3989" "00-0029228" "A.Gottlieb" "Alex" "Gottlieb" "UNK" "UNK" "7/4/90" "William & Mary" ""
"3990" "00-0029739" "" "Jacob" "Schum" "GB" "P" "1/21/89" "Buffalo" ""
"3991" "00-0028930" "J.Cooper" "Josh" "Cooper" "UNK" "UNK" "1/8/89" "Oklahoma State" ""
"3992" "00-0031829" "" "LaDarius" "Gunter" "GB" "CB" "5/13/92" "Miami (Fla.)" ""
"3993" "00-0031823" "" "Javess" "Blue" "UNK" "UNK" "12/30/92" "Kentucky" ""
"3994" "00-0022736" "S.Jackson" "Steven" "Jackson" "UNK" "UNK" "7/22/83" "Oregon State" ""
"3995" "00-0022735" "D.Robinson" "Dunta" "Robinson" "UNK" "UNK" "4/11/82" "South Carolina" ""
"3996" "00-0020260" "R.Garza" "Roberto" "Garza" "UNK" "UNK" "3/26/79" "Texas A&M - Kingsville" ""
"3997" "00-0020267" "N.Harris" "Nick" "Harris" "UNK" "UNK" "7/23/78" "California" ""
"3998" "00-0020268" "T.Stewart" "Tony" "Stewart" "UNK" "UNK" "8/9/79" "Penn State" ""
"3999" "00-0032198" "" "Ibraheim" "Campbell" "CLE" "DB" "5/13/92" "Northwestern" ""
"4000" "00-0032192" "" "Daniel" "Munyer" "KC" "C" "3/4/92" "Colorado" ""
"4001" "00-0032193" "" "Antoine" "Everett" "PIT" "G" "11/16/91" "McNeese State" ""
"4002" "00-0032190" "" "Gerald" "Christian" "UNK" "UNK" "8/26/91" "Louisville" ""
"4003" "00-0032196" "" "Jake" "Fisher" "CIN" "OT" "4/23/93" "Oregon" ""
"4004" "00-0032197" "" "Randy" "Gregory" "UNK" "UNK" "11/23/92" "Nebraska" ""
"4005" "00-0032195" "" "Ronald" "Darby" "BUF" "CB" "1/2/94" "Florida State" ""
"4006" "00-0031438" "" "Justin" "Gilbert" "CLE" "CB" "11/7/91" "Oklahoma State" ""
"4007" "00-0031439" "" "Lew" "Toler" "UNK" "UNK" "5/28/91" "Rutgers" ""
"4008" "00-0031434" "" "LaKendrick" "Ross" "UNK" "UNK" "5/1/93" "Lynchburg College" ""
"4009" "00-0031435" "" "Khalil" "Wilkes" "UNK" "UNK" "11/14/90" "Stanford" ""
"4010" "00-0031433" "B.Turner" "Billy" "Turner" "MIA" "G" "10/17/91" "North Dakota State" ""
"4011" "00-0032228" "" "Joe" "Cardona" "NE" "LS" "4/16/92" "Navy" ""
"4012" "00-0032227" "" "Jeff" "Heuerman" "DEN" "TE" "11/24/92" "Ohio State" ""
"4013" "00-0032221" "" "Shane" "Ray" "DEN" "LB" "5/18/93" "Missouri" ""
"4014" "00-0032222" "" "D.J." "Humphries" "ARI" "OT" "12/28/93" "Florida" ""
"4015" "00-0031559" "" "Jordan" "Richards" "NE" "SS" "1/21/93" "Stanford" ""
"4016" "00-0031558" "" "Maxx" "Williams" "BAL" "TE" "4/12/94" "Minnesota" ""
"4017" "00-0031553" "" "Benardrick" "McKinney" "HOU" "ILB" "11/19/92" "Mississippi State" ""
"4018" "00-0031552" "" "Jalen" "Collins" "ATL" "CB" "3/20/93" "LSU" ""
"4019" "00-0031551" "" "Eddie" "Goldman" "CHI" "NT" "1/6/94" "Florida State" ""
"4020" "00-0031550" "" "Shaq" "Green-Thompson" "CAR" "OLB" "4/21/94" "Washington" ""
"4021" "00-0031557" "" "Jordan" "Phillips" "MIA" "DT" "10/15/92" "Oklahoma" ""
"4022" "00-0031556" "" "Nate" "Orchard" "CLE" "LB" "1/5/93" "Utah" ""
"4023" "00-0026285" "J.Shirley" "Jason" "Shirley" "UNK" "UNK" "9/30/85" "Fresno State" ""
"4024" "00-0026284" "D.Pressley" "DeMario" "Pressley" "UNK" "UNK" "11/3/85" "North Carolina State" ""
"4025" "00-0026574" "D.Reynolds" "Dallas" "Reynolds" "UNK" "UNK" "4/23/84" "Brigham Young" ""
"4026" "00-0021257" "A.Davis" "Andra" "Davis" "UNK" "UNK" "12/23/78" "Florida" ""
"4027" "00-0026576" "S.Swank" "Sam" "Swank" "UNK" "UNK" "10/5/85" "Wake Forest" ""
"4028" "00-0026571" "R.Langford" "Reshard" "Langford" "UNK" "UNK" "2/6/86" "Vanderbilt" ""
"4029" "00-0031555" "" "Eric" "Rowe" "PHI" "CB" "10/3/92" "Utah" ""
"4030" "00-0031554" "" "Eric" "Kendricks" "MIN" "MLB" "2/29/92" "UCLA" ""
"4031" "00-0028087" "D.Lewis" "Dion" "Lewis" "NE" "RB" "9/27/90" "Pittsburgh" ""
"4032" "00-0028086" "D.Moore" "Denarius" "Moore" "UNK" "UNK" "12/9/88" "Tennessee" ""
"4033" "00-0028085" "R.Issac" "Rod" "Issac" "UNK" "UNK" "2/20/89" "Middle Tennessee State" ""
"4034" "00-0028084" "D.Gomes" "DeJon" "Gomes" "UNK" "UNK" "11/17/89" "Nebraska" ""
"4035" "00-0028083" "J.Rodgers" "Jacquizz" "Rodgers" "CHI" "RB" "2/6/90" "Oregon State" ""
"4036" "00-0028082" "S.Keo" "Shiloh" "Keo" "DEN" "DB" "12/17/87" "Idaho" ""
"4037" "00-0028081" "J.Thomas" "Josh" "Thomas" "DAL" "DB" "5/3/89" "Buffalo" ""
"4038" "00-0028080" "K.Klug" "Karl" "Klug" "TEN" "DE" "3/31/88" "Iowa" ""
"4039" "00-0028089" "A.Black" "Ahmad" "Black" "UNK" "UNK" "12/12/89" "Florida" ""
"4040" "00-0028088" "J.Pinkston" "Jason" "Pinkston" "UNK" "UNK" "9/5/87" "Pittsburgh" ""
"4041" "00-0031888" "L.Orr" "Leon" "Orr" "UNK" "UNK" "2/11/92" "Florida" ""
"4042" "00-0028889" "A.Miller" "Anthony" "Miller" "UNK" "UNK" "1/22/90" "California" ""
"4043" "00-0031885" "" "Gus" "Johnson" "SD" "RB" "8/10/93" "Stephen F. Austin St." ""
"4044" "00-0031884" "" "Gabe" "Holmes" "OAK" "TE" "3/29/91" "Purdue" ""
"4045" "00-0031886" "" "Tevin" "McDonald" "UNK" "UNK" "7/17/92" "Eastern Washington" ""
"4046" "00-0028883" "K.Anderson" "Kadarron" "Anderson" "UNK" "UNK" "6/6/89" "Furman" ""
"4047" "00-0028881" "Sc.Smith" "Scott" "Smith" "UNK" "UNK" "6/6/88" "Texas Tech" ""
"4048" "00-0031882" "" "Jimmy" "Hall" "UNK" "UNK" "11/18/91" "Northwestern" ""
"4049" "00-0030359" "A.Auguste" "Akeem" "Auguste" "UNK" "UNK" "10/10/89" "South Carolina" ""
"4050" "00-0024190" "R.Foley" "Ricky" "Foley" "UNK" "UNK" "4/2/81" "York (Canada)" ""
"4051" "00-0024193" "W.Colon" "Willie" "Colon" "UNK" "UNK" "4/9/83" "Hofstra" ""
"4052" "00-0022131" "W.Smith" "Wade" "Smith" "UNK" "UNK" "4/26/81" "Memphis" ""
"4053" "00-0022132" "D.Dockery" "Derrick" "Dockery" "UNK" "UNK" "9/7/80" "Texas" ""
"4054" "00-0022135" "B.McMullen" "Billy" "McMullen" "UNK" "UNK" "3/8/80" "Virginia" ""
"4055" "00-0022137" "B.James" "Bradie" "James" "UNK" "UNK" "1/17/81" "LSU" ""
"4056" "00-0022139" "J.Johnson" "Jarret" "Johnson" "UNK" "UNK" "8/14/81" "Alabama" ""
"4057" "00-0026737" "A.Hoppel" "Adam" "Hoppel" "UNK" "UNK" "5/20/85" "Cincinnati" ""
"4058" "00-0030689" "X.Boyd" "Xavius" "Boyd" "UNK" "UNK" "2/7/91" "Western Kentucky" ""
"4059" "00-0030935" "" "Donte" "Foster" "UNK" "UNK" "11/10/90" "Ohio U." ""
"4060" "00-0030932" "" "Kain" "Colter" "BUF" "WR" "5/24/92" "Northwestern" ""
"4061" "00-0030686" "J.Jones" "Justin" "Jones" "UNK" "UNK" "9/25/91" "East Carolina" ""
"4062" "00-0032032" "" "Tavaris" "Barnes" "SEA" "DE" "11/2/91" "Clemson" ""
"4063" "00-0032039" "" "Connor" "Neighbors" "UNK" "UNK" "12/13/91" "LSU" ""
"4064" "00-0023532" "D.Foxworth" "Domonique" "Foxworth" "UNK" "UNK" "3/27/83" "Maryland" ""
"4065" "00-0023533" "L.Hill" "Leroy" "Hill" "UNK" "UNK" "9/14/82" "Clemson" ""
"4066" "00-0023822" "S.Bodiford" "Shaun" "Bodiford" "UNK" "UNK" "5/4/82" "Portland State" ""
"4067" "00-0023537" "S.Considine" "Sean" "Considine" "UNK" "UNK" "12/17/82" "Iowa" ""
"4068" "00-0023534" "D.Colquitt" "Dustin" "Colquitt" "KC" "P" "5/6/82" "Tennessee" ""
"4069" "00-0023535" "N.Kaczur" "Nick" "Kaczur" "UNK" "UNK" "7/28/79" "Toledo" ""
"4070" "00-0029742" "B.Banks" "Brian" "Banks" "UNK" "UNK" "7/24/85" "No College" ""
"4071" "00-0029740" "I.Momah" "Ifeanyi" "Momah" "ARI" "TE" "10/23/89" "Boston College" ""
"4072" "00-0029215" "G.Iloka" "George" "Iloka" "CIN" "SS" "3/31/90" "Boise State" ""
"4073" "00-0029214" "S.Prater" "Shaun" "Prater" "UNK" "UNK" "10/27/89" "Iowa" ""
"4074" "00-0030179" "G.Baker" "George" "Baker" "UNK" "UNK" "12/2/89" "South Florida" ""
"4075" "00-0025641" "J.Holland" "Jonathan" "Holland" "UNK" "UNK" "6/18/85" "Louisiana Tech" ""
"4076" "00-0033011" "" "Connor" "McGovern" "DEN" "OG" "4/27/93" "Missouri" ""
"4077" "00-0026599" "C.Parks" "Cord" "Parks" "UNK" "UNK" "11/12/86" "Northeastern" ""
"4078" "00-0026598" "J.Johnson" "Jerome" "Johnson" "UNK" "UNK" "1/19/85" "Nevada" ""
"4079" "00-0033014" "" "Bennett" "Okotcha" "TEN" "DB" "2/7/93" "Texas-San Antonio" ""
"4080" "00-0033015" "" "Kieren" "Duncan" "UNK" "UNK" "10/12/93" "Colorado State-Pueblo" ""
"4081" "00-0033017" "" "Ben" "Roberts" "TEN" "WR" "9/7/92" "Montana" ""
"4082" "00-0026593" "K.Asiodu" "K.C." "Asiodu" "UNK" "UNK" "11/24/86" "Central Oklahoma" ""
"4083" "00-0026592" "R.Allen" "Roger" "Allen" "UNK" "UNK" "2/10/86" "Missouri Western State" ""
"4084" "00-0026597" "R.Feinga" "Ray" "Feinga" "UNK" "UNK" "5/8/86" "Brigham Young" ""
"4085" "00-0026596" "D.Douglas" "Dominic" "Douglas" "UNK" "UNK" "1/13/87" "Mississippi State" ""
"4086" "00-0026595" "I.Campbell" "Ian" "Campbell" "UNK" "UNK" "5/15/85" "Kansas State" ""
"4087" "00-0026594" "J.Byers" "Jarrett" "Byers" "UNK" "UNK" "8/30/85" "Northeastern State (Okla.)" ""
"4088" "00-0026780" "K.Ogletree" "Kevin" "Ogletree" "UNK" "UNK" "8/5/87" "Virginia" ""
"4089" "00-0032419" "" "Joe" "Haeg" "IND" "OT" "3/11/93" "North Dakota State" ""
"4090" "00-0032418" "" "Joe" "Dahl" "DET" "OG" "4/9/93" "Washington State" ""
"4091" "00-0029826" "C.Prime" "C.O." "Prime" "UNK" "UNK" "10/29/89" "Wagner" ""
"4092" "00-0021376" "T.Duckett" "T.J." "Duckett" "UNK" "UNK" "2/17/81" "Michigan State" ""
"4093" "00-0030834" "" "Nate" "Askew" "UNK" "UNK" "8/20/91" "Texas A&M" ""
"4094" "00-0022296" "J.Jenkins" "Justin" "Jenkins" "UNK" "UNK" "12/10/80" "Mississippi State" ""
"4095" "00-0028634" "EL.Joseph" "Peanut" "Joseph" "UNK" "UNK" "6/20/88" "Temple" ""
"4096" "00-0028635" "C.Donaldson" "Chris" "Donaldson" "UNK" "UNK" "8/20/88" "Oklahoma State" ""
"4097" "00-0028630" "C.Mixon" "Cobrani" "Mixon" "UNK" "UNK" "10/15/87" "Kent State" ""
"4098" "00-0028631" "R.Silva" "Ricardo" "Silva" "UNK" "UNK" "5/9/88" "Hampton" ""
"4099" "00-0029825" "S.Price" "Sheldon" "Price" "BAL" "CB" "3/26/91" "UCLA" ""
"4100" "00-0029822" "B.McManus" "Brandon" "McManus" "DEN" "K" "7/25/91" "Temple" ""
"4101" "00-0029820" "B.Taylor" "Bruce" "Taylor" "UNK" "UNK" "12/31/89" "Virginia Tech" ""
"4102" "00-0029821" "E.Cleary" "Emmett" "Cleary" "NYG" "OT" "4/27/90" "Boston College" ""
"4103" "00-0032422" "" "Kentrell" "Brothers" "MIN" "OLB" "2/8/93" "Missouri" ""
"4104" "00-0032423" "" "Trevor" "Davis" "GB" "WR" "7/4/93" "California" ""
"4105" "00-0032420" "" "Brandon" "Shell" "NYJ" "OT" "2/6/92" "South Carolina" ""
"4106" "00-0032421" "" "K.J." "Dillon" "HOU" "SAF" "5/11/94" "West Virginia" ""
"4107" "00-0032426" "" "Alex" "Collins" "SEA" "RB" "8/26/94" "Arkansas" ""
"4108" "00-0032427" "" "Fahn" "Cooper" "SF" "OT" "4/30/93" "Mississippi" ""
"4109" "00-0032424" "" "D.J." "Reader" "HOU" "NT" "7/1/94" "Clemson" ""
"4110" "00-0032425" "" "Antwione" "Williams" "DET" "LB" "5/26/93" "Georgia Southern" ""
"4111" "00-0027464" "D.Caldwell" "David" "Caldwell" "UNK" "UNK" "5/19/87" "William & Mary" ""
"4112" "00-0027465" "J.Hemby" "Jordan" "Hemby" "UNK" "UNK" "7/21/87" "North Carolina" ""
"4113" "00-0027466" "T.Hiller" "Tim" "Hiller" "UNK" "UNK" "12/13/86" "Western Michigan" ""
